id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3337578,location appartement Lyon 01,16846907,Mony,,1er Arrondissement,45.77084,4.83444,Entire home/apt,49,365,0,,,1,362,0,
3343095,Beautiful Loft Style Artist,16873161,Patrick,,3e Arrondissement,45.75253,4.86438,Entire home/apt,72,4,63,2022-08-30,0.67,1,0,6,6938313295552
3345995,"Appartement ancien.
170 m2 en plein coeur de Lyon.",16889087,Sandrine,,2e Arrondissement,45.76445,4.83257,Entire home/apt,180,3,31,2022-04-24,0.34,1,0,10,6938312919925
3355484,"Homestay Lyon, downtown,  2nd distr",12575859,Sophie,,2e Arrondissement,45.75459,4.82583,Private room,18,30,3,2019-03-27,0.04,1,265,0,
3369420,Renaissance au cœur du Vieux Lyon,16999525,Karenetfabrice,,5e Arrondissement,45.76469,4.82817,Entire home/apt,150,365,0,,,1,365,0,
3374855,Nice indept furnished T1 in Lyon,15819236,Fatima,,7e Arrondissement,45.74165,4.84043,Entire home/apt,50,30,5,2018-09-28,0.05,1,78,0,6938713071055
3401117,Appartement au coeur de Lyon,17146195,Claire,,1er Arrondissement,45.77027,4.83319,Entire home/apt,35,2,116,2021-12-26,1.52,1,136,2,6938113033906
3402686,3 rooms apartment Lyon 1er downtown,17158150,Guilhem,,1er Arrondissement,45.77126,4.83592,Entire home/apt,100,365,0,,,1,0,0,
3403380,A 84m ² Lyon for you.,17110764,Nadine Et Richard,,7e Arrondissement,45.74704,4.84685,Entire home/apt,110,365,110,2018-03-31,1.13,1,150,0,
3410356,Chambre indépendante sur le Parc de la Tête d'Or,6829639,Laure,,6e Arrondissement,45.77631,4.84484,Private room,52,2,127,2022-07-29,1.28,1,322,33,6938612806313
3414046,Chambre dans appartement équipé -GL1,14809773,Sébastien,,3e Arrondissement,45.75558,4.8426,Private room,35,5,12,2021-09-11,0.13,18,283,0,
3415136,À 1 station de métro du Vieux LYON,17218666,Laurence,,9e Arrondissement,45.77187,4.80833,Entire home/apt,140,365,6,2019-07-09,0.08,1,358,0,
3426528,Student? Traveler? Couple?,10774564,Patrick,,3e Arrondissement,45.76119,4.87978,Private room,29,2,174,2022-09-04,1.75,2,283,32,
3435928,bel appartement Croix-Rousse,17318153,Catherine,,4e Arrondissement,45.77694,4.826,Entire home/apt,80,365,31,2019-12-15,0.31,1,0,0,
3447042,Le Vert Levy - proche Part Dieu,17371933,Véronique Et Sébastien,,3e Arrondissement,45.75294,4.86501,Entire home/apt,52,365,18,2021-08-14,0.19,1,178,0,228016
3464928,T2 en duplex,17457488,Lionel,,1er Arrondissement,45.76888,4.83336,Entire home/apt,55,365,49,2017-01-02,0.49,1,0,0,
3465206,Appt avec parking à la Croix-Rousse,17458654,Yvan,,4e Arrondissement,45.7778,4.82397,Entire home/apt,140,3,60,2021-08-29,0.61,1,0,0,6938412646120
3471231,Studio Calme Lumineux à Vaise,17488690,Philippe,,9e Arrondissement,45.77666,4.80853,Entire home/apt,47,4,114,2022-08-21,1.16,1,0,4,6938912911544
